;lm;lp;wRPF;wmRNA;bmEser;amEser;bm;m;bp;cv;apExp;am;isEssential;hasTATA;YEPDFit;pEst
SLG1;3,055760465;2,57863921;1,887054378;1,913919765;1,47169965;0,738535633;1,46415626;0,759453059;2,980163848;-0,793984123;0,221036703;0,704301506;FALSE;FALSE;0,140285;3,611125412
TIR2;2,878521796;2,401400541;0,225309282;0,673020907;0,707023849;0,517124442;0,223257402;-0,481445798;2,736556279;NA;NA;0,704301506;FALSE;TRUE;-0,020895;2,126618985
AUS1;3,621695462;3,144574208;0,534026106;1,349277527;0,941402843;0,488731705;0,899514022;0,194810822;1,625842816;NA;NA;0,704301506;FALSE;FALSE;-0,01513;1,692162143
RTS1;3,35679046;2,879669206;1,80140371;2,037784942;1,327636089;0,559034841;1,588021437;0,883318236;2,469618008;-0,8247782;0,363704206;0,704301506;FALSE;TRUE;0,062175;3,224444749
ERP4;2,79518459;2,318063335;1,910357557;1,878521796;1,397215202;0,347274836;1,42875829;0,72405509;3,299440872;-0,805069601;-1,163495913;0,704301506;FALSE;TRUE;0,00103;3,895004467
PET127;3,380753771;2,903632516;0,970346876;1,449940989;1,199626539;1,000678792;1,000177484;0,295474283;2,202441816;NA;0,34022311;0,704301506;FALSE;FALSE;0,02075;2,369424604
ROD1;3,400365273;2,923244019;1,19838213;1,39880773;1,0820447;1,098278265;0,949044225;0,244341025;2,461998826;-0,614393726;0,414856729;0,704301506;FALSE;FALSE;-0,012975;2,577848356
HSP10;2,506505032;2,029383778;3,180762221;3,007034745;2,272253395;0,317566916;2,55727124;1,85256804;3,730012143;NA;NA;0,704301506;TRUE;FALSE;0,4200892;5,454088688
SFM1;2,807535028;2,330413773;2,469055804;2,271655772;1,811500693;0,378346091;1,821892267;1,117189067;3,452654704;NA;-0,491612999;0,704301506;FALSE;NA;-0,01889;4,441352275
AHC1;3,230704314;2,753583059;1,43679851;1,521399628;1,425044079;0,997132621;1,071636123;0,366932923;2,747484268;NA;0,23876547;0,704301506;FALSE;TRUE;-0,008535;2,985925696
HST3;3,128399269;2,651278014;1,538573734;1,83486558;1,660748346;1,114454189;1,385102075;0,680398874;2,638098585;NA;1,141855457;0,704301506;FALSE;TRUE;0,034605;3,190005964
BUB3;3,011147361;2,534026106;1,07809415;1,509605705;1,662243792;0,843738493;1,059842199;0,355138999;2,620130785;NA;0,276554031;0,704301506;FALSE;FALSE;0,19896;2,846778289
STI1;3,247973266;2,770852012;2,960480291;2,759184187;2,009066937;0,330429869;2,309420682;1,604717481;3,016112538;-0,844967771;-0,330413295;0,704301506;FALSE;TRUE;-0,00403;4,492338524
CIN5;2,948412966;2,471291711;1,178113252;1,190891717;1,194557408;1,052136183;0,741128212;0,036425011;3,101598269;NA;NA;0,704301506;FALSE;TRUE;-0,01126;3,009531786
DFG16;3,269512944;2,792391689;0,673941999;1,35831564;0,829158993;1,139270671;0,908552135;0,203848935;2,108903114;NA;NA;0,704301506;FALSE;FALSE;0,039035;2,184260553
EXO1;3,32407658;2,846955325;0,931457871;1,539452492;1,59817544;1,201159418;1,089688986;0,384985786;2,130718499;NA;1,317946716;0,704301506;FALSE;FALSE;0,010865;2,38721279
AKR2;3,352182518;2,875061263;1,101059355;1,597256283;1,217496555;0,96880019;1,147492778;0,442789577;2,214410254;NA;NA;0,704301506;FALSE;FALSE;-0,00443;2,528708336
SHE4;3,374748346;2,897627091;1,304921162;1,563599729;1,067638602;1,02458303;1,113836224;0,409133023;2,429362787;NA;0,039193115;0,704301506;FALSE;TRUE;0,22842;2,710004315
PEP12;2,938019097;2,460897843;1,489817908;1,3818368;1,072819253;0,824337354;0,932073295;0,227370094;3,232751711;NA;NA;0,704301506;FALSE;FALSE;0,108185;3,33163031
CYC2;3,041787319;2,564666064;1,22297645;1,34869419;1,249064585;0,922496025;0,898930685;0,194227485;2,89528464;NA;-0,548340623;0,704301506;FALSE;FALSE;0,00234;2,96102063
HIR2;3,419625361;2,942504106;1,227115083;1,445604203;1,492924982;0,806813462;0,995840698;0,291137498;2,424675218;NA;0,156578714;0,704301506;FALSE;FALSE;0,004905;2,587321221
CKB2;2,890421019;2,413299764;2,063971007;2,09338666;1,721261043;0,603384089;1,643623155;0,938919954;3,142953028;-0,75325529;NA;0,704301506;FALSE;FALSE;0,040015;3,953381487
GLO4;2,933487288;2,456366033;1,219322508;1,316389751;0,623120744;0,574481655;0,866626246;0,161923046;3,032235169;NA;-0,782423829;0,704301506;FALSE;FALSE;-0,003825;3,06566672
CUE5;3,092018471;2,614897216;1,999217566;2,055072382;1,38599842;0,561912357;1,605308877;0,900605677;2,914916412;-0,758578048;1,141855457;0,704301506;FALSE;NA;-0,00868;3,687030594
WHI2;3,164650216;2,687528961;1,568553712;1,888572597;1,70059469;0,926244154;1,438809092;0,734105891;2,578120599;-0,582196277;0,006192855;0,704301506;FALSE;FALSE;-0,026785;3,183734995
IRC23;2,675778342;2,198657087;1,149527014;1,288696261;1,371185032;0,917892443;0,838932755;0,134229555;3,247842111;NA;0,773878671;0,704301506;FALSE;NA;-0,002105;3,253580171
TOM6;2,269512944;1,792391689;2,630621078;2,360081955;2,073420586;0,512810703;1,91031845;1,20561525;4,063815878;NA;NA;0,704301506;FALSE;FALSE;0,00902;5,140939633
DBP5;3,161068385;2,683947131;2,401951676;2,379740501;1,766589334;0,331576449;1,929976996;1,225273795;2,923932489;-0,850472986;-0,226121329;0,704301506;TRUE;TRUE;0,4200892;4,02071479
STD1;3,125481266;2,648360011;1,299289334;1,571009672;1,657080634;0,998405991;1,121246167;0,416542967;2,665588096;NA;0,715886724;0,704301506;FALSE;FALSE;-0,01682;2,953639567
RAT1;3,480150725;3,003029471;1,693639026;1,992023028;1,304219607;0,6824444;1,542259523;0,837556322;2,284254973;-0,607742839;NA;0,704301506;TRUE;FALSE;0,053205;2,9933198
RSB1;3,027349608;2,550228353;1,038620162;1,155943018;0,139997093;0,721301964;0,706179513;0,001476312;2,918117236;NA;NA;0,704301506;FALSE;NA;-0,00035;2,791102053
ETT1;3,093071306;2,615950052;2,088419617;2,118198568;1,566077309;0,592317525;1,668435063;0,963731862;2,939939442;-0,732124581;NA;0,704301506;FALSE;NA;0,0295;3,77517981
TMC1;2,656098202;2,178976947;2,324549948;2,065019214;1,8847253;1,065910931;1,615255709;0,910552509;3,666222231;NA;-0,393860513;0,704301506;FALSE;NA;-0,00285;4,448283245
VHS3;3,306425028;2,829303773;1,130655349;1,256236533;1,15297044;1,043421135;0,806473028;0,101769828;2,630783488;NA;NA;0,704301506;FALSE;NA;-0,025055;2,604061821
NOB1;3,139879086;2,662757832;1,84509804;1,87909588;1,726958628;0,651921952;1,429332374;0,724629174;2,888912774;NA;-0,750239146;0,704301506;TRUE;FALSE;0,4200892;3,485050453
SGT1;3,074816441;2,597695186;1,609701102;1,755417463;1,27640592;0,559215184;1,305653958;0,600950757;2,842256899;NA;0,087497794;0,704301506;TRUE;FALSE;0,4200892;3,314716161
ASE1;3,424554977;2,947433722;1,20790353;1,583991799;1,396393003;1,242953172;1,134228294;0,429525094;2,262146454;NA;1,141855457;0,704301506;FALSE;FALSE;-0,015685;2,563180053
SLD7;2,888740961;2,411619706;0,88422877;1,486288761;0,836941727;0,82298319;1,036525256;0,331822055;2,571988748;NA;0,296757417;0,704301506;TRUE;NA;0,4200892;2,775319308
CKA2;3,008600172;2,531478917;2,023581658;2,030518765;1,718183451;0,589743409;1,58075526;0,876052059;3,047252421;-0,817870786;-0,113417048;0,704301506;FALSE;TRUE;0,065915;3,794812985
RPL3;3,06595298;2,588831726;3,949184522;3,847052305;2,314870518;0,075758448;3,397288799;2,692585599;3,098968937;-0,890252762;-0,460204535;0,704301506;TRUE;TRUE;0,4200892;5,663063041
YNG1;2,819543936;2,342422681;1,010299957;1,404662701;1,453705638;0,869308647;0,954899196;0,250195995;2,84888302;NA;NA;0,704301506;FALSE;FALSE;-0,00717;2,97058752
CYT1;2,968482949;2,491361694;1,828981954;1,812779707;1,050635893;0,480151493;1,363016202;0,658313001;3,110508998;-0,560983272;-0,587849165;0,704301506;FALSE;TRUE;0,039795;3,640330504
MSA1;3,276461804;2,799340549;1,307067951;1,443732241;1,55237762;1,010042886;0,993968736;0,289265536;2,649663605;NA;NA;0,704301506;FALSE;NA;-0,03165;2,810437646
ALG8;3,239049093;2,761927838;1,678791434;1,890923771;1,471859187;0,577919473;1,441160266;0,736457066;2,611608269;NA;NA;0,704301506;FALSE;FALSE;0,002185;3,21957384
VPS5;3,307067951;2,829946696;1,644635504;1,652343055;1,244276107;1,041025794;1,20257955;0,49787635;2,748014198;-0,638083381;0,363704206;0,704301506;FALSE;FALSE;0,01517;3,117399052
GYP1;3,281941933;2,804820679;1,195622944;1,399846713;1,471036752;1,179920578;0,950083208;0,245380007;2,576623997;NA;0,296757417;0,704301506;FALSE;FALSE;-0,013255;2,693512509
NRT1;3,254548077;2,777426822;1,100370545;1,456973014;0,810919295;0,658143041;1,007209508;0,302506308;2,451639154;NA;0,577584026;0,704301506;FALSE;NA;-0,011215;2,625653967
SGO1;3,248708736;2,771587481;0,900367129;1,462847036;1,753016436;0,87332357;1,013083531;0,30838033;2,251601057;NA;0,577584026;0,704301506;FALSE;NA;0,263565;2,431489892
CDC21;2,961421094;2,484299839;1,913177834;1,809088131;1,284647698;0,307221984;1,359324626;0,654621426;3,205458308;NA;NA;0,704301506;TRUE;FALSE;0,4200892;3,731588239
UFE1;3,01745073;2,540329475;1,426836454;1,556181847;1,515604259;0,759992149;1,106418341;0,401715141;2,915993577;-0,564713188;NA;0,704301506;TRUE;FALSE;0,4200892;3,189217223
SKI7;3,351022853;2,873901598;1,213252052;1,470116353;1,304436798;0,948890661;1,020352848;0,315649648;2,454902546;NA;0,317946716;0,704301506;FALSE;FALSE;0,020555;2,642060699
RTS2;2,844477176;2,367355921;1,42143939;1,322219295;1,091504886;1,175698307;0,87245579;0,167752589;3,317532619;NA;0,039193115;0,704301506;TRUE;FALSE;0,4200892;3,356793714
ATX2;2,974050903;2,496929648;1,449478399;1,442009159;1,596614753;0,846841925;0,992245654;0,287542454;3,096208037;NA;NA;0,704301506;FALSE;TRUE;-0,013295;3,255258995
DIA2;3,342225229;2,865103975;0,740362689;1,399327532;1,280902977;0,982311878;0,949564027;0,244860827;2,061599628;NA;NA;0,704301506;FALSE;TRUE;0,31766;2,177968959
TGL5;3,352182518;2,875061263;1,193402903;1,486005186;1,423676903;0,984914186;1,036241681;0,331538481;2,418004898;NA;0,38852779;0,704301506;FALSE;NA;-0,009065;2,621051884
WHI5;2,948412966;2,471291711;1,312600439;1,426348574;0,727608264;0,925012081;0,976585069;0,271881868;3,000628599;-0,621602099;-0,232281637;0,704301506;FALSE;FALSE;0,00832;3,144018973
LPX1;3,06595298;2,588831726;-0,568636236;1,537315273;1,309029297;0,875762184;1,087551768;0,382848568;0,89088521;NA;-0,180363838;0,704301506;FALSE;NA;-0,010955;1,145242283
OST3;3,022428371;2,545307116;2,133027673;2,15192118;1,358018763;0,158946973;1,702157675;0,997454474;3,021467822;NA;-0,44920915;0,704301506;FALSE;FALSE;0,08641;3,890430801
TCB1;3,551571974;3,074450719;1,917558021;2,15582169;1,085233052;0,47340643;1,706058185;1,001354984;2,272954057;-0,751658843;-0,883450409;0,704301506;FALSE;NA;0,009925;3,145817546
YVC1;3,307067951;2,829946696;1,503518313;1,670338641;1,230641008;0,64882659;1,220575136;0,515871936;2,588901421;-0,611898798;NA;0,704301506;FALSE;FALSE;-0,00537;2,976281861
VPS21;2,80140371;2,324282455;2,2219356;1,894924977;1,679907139;0,673669669;1,445161472;0,740458272;3,588396612;-0,863279433;NA;0,704301506;FALSE;TRUE;0,01622;4,200363389
PTC5;3,235275877;2,758154622;1,507720977;1,758836225;1,111414242;0,565584587;1,30907272;0,604369519;2,576398575;NA;0,187612947;0,704301506;FALSE;FALSE;-0,016895;3,052276599
TMA46;3,016197354;2,539076099;2,197969368;2,159897901;1,666722845;0,532600143;1,710134396;1,005431195;3,084663813;NA;-0,034235802;0,704301506;FALSE;NA;0,04109;3,961603513
ECM3;3,265289626;2,788168371;1,249687428;1,580354661;1,113409687;0,529855355;1,130591156;0,425887956;2,466832841;NA;1,141855457;0,704301506;FALSE;FALSE;0,00402;2,764229301
ARF3;2,741939078;2,264817823;1,770704768;1,550228353;1,448184338;0,941503873;1,100464848;0,395761648;3,541327037;-0,69079582;NA;0,704301506;FALSE;FALSE;-0,01634;3,80859719
RKI1;2,890421019;2,413299764;2,236789099;2,099369826;1,847365956;0,378771944;1,649606321;0,944903121;3,309787954;-0,68183228;NA;0,704301506;TRUE;TRUE;0,4200892;4,12619958
RPS7A;2,988558957;2,281033367;3,657272946;3,55249422;2,106258698;-0,071583118;3,102730715;2,398027515;3,409413803;NA;NA;0,704301506;FALSE;FALSE;0,28309;5,678949823
NUP1;3,509336958;3,032215703;1,698883137;1,910944406;1,431213312;0,877532169;1,461180901;0,7564777;2,341391473;-0,686660156;0,296757417;0,704301506;TRUE;FALSE;0,4200892;2,969377678
KTR1;3,072617477;2,595496222;2,361916619;2,419294722;1,554071192;0,003526969;1,969531217;1,264828016;2,93279412;-0,702348897;1,141855457;0,704301506;FALSE;TRUE;-0,02532;4,069130641
RAS1;2,968482949;2,491361694;1,861235619;1,87517706;1,520948861;0,674944234;1,425413555;0,720710354;3,08036531;-0,634137785;-0,406329154;0,704301506;FALSE;FALSE;-0,006265;3,672584169
OST2;2,59439255;2,117271296;2,256043899;2,070924031;1,681080498;0,410832532;1,621160526;0,916457326;3,653517017;NA;NA;0,704301506;TRUE;FALSE;0,4200892;4,441482847
PIN2;2,92890769;2,451786436;1,345373731;1,429429264;1,153167477;1,005164564;0,979665759;0,274962559;3,049826476;-0,664141089;-0,219872379;0,704301506;FALSE;TRUE;0,032605;3,196297539
VAM3;2,930439595;2,45331834;1,424228071;1,528145078;1,444193549;0,839717852;1,078381573;0,373678373;3,028433097;NA;0,505033359;0,704301506;TRUE;FALSE;0,147215;3,273619975
RGS2;2,968482949;2,491361694;-0,004364805;0,457881897;0,738718279;1,241588447;0,008118392;-0,696584809;2,632060049;NA;NA;0,704301506;FALSE;TRUE;-0,022915;1,806983745
LEU9;3,258876629;2,781755375;2,022799405;2,214260867;1,60948562;0,559158171;1,764497362;1,059794161;2,612451608;-0,758080147;0,039193115;0,704301506;FALSE;NA;-0,01579;3,543754274
INP53;3,521661015;3,04453976;1,701567985;1,980185237;1,282497163;0,966737329;1,530421732;0,825718531;2,262511433;-0,72250539;-0,213532201;0,704301506;FALSE;TRUE;0,02436;2,959738469
TFC7;3,116607744;2,639486489;1,470851325;1,601408061;1,171184145;0,77797228;1,151644555;0,446941355;2,81562522;NA;0,113826733;0,704301506;FALSE;TRUE;NA;3,13407508
CEX1;3,359076226;2,881954971;1,506910726;1,603144373;1,253585705;0,904599467;1,153380867;0,448677667;2,607479827;-0,745451923;0,027912104;0,704301506;FALSE;NA;-0,014725;2,927665999
AZF1;3,438542349;2,961421094;1,166430114;1,441223674;0,993251644;0,931991738;0,991460169;0,286756969;2,349453791;NA;0,840825461;0,704301506;FALSE;FALSE;-0,00752;2,507719264
TRS33;2,906873535;2,42975228;1,604009932;1,741072772;1,626098356;0,754800646;1,291309267;0,586606067;3,018853325;NA;NA;0,704301506;FALSE;FALSE;-0,0023;3,476967897
RPO31;3,641771471;3,164650216;1,771660959;2,108328194;1,860280799;0,844654158;1,658564689;0,953861489;2,084350994;-0,727926212;NA;0,704301506;TRUE;FALSE;0,4200892;2,909720988
RPT5;3,115610512;2,638489257;2,38790569;2,35148709;1,717416267;0,513200634;1,901723585;1,197020385;2,983597787;NA;NA;0,704301506;TRUE;TRUE;0,4200892;4,052126677
RTC5;3,23146959;2,754348336;1,245512668;1,509068045;1,269589904;0,713655409;1,05930454;0,354601339;2,567764732;-0,606688085;-0,31552174;0,704301506;FALSE;NA;-0,00902;2,793874576
RIO1;3,162862993;2,685741739;1,571825249;1,603793704;1,705849671;0,989994495;1,154030199;0,449326999;2,867958251;NA;NA;0,704301506;TRUE;FALSE;0,4200892;3,188793755
GCY1;2,972665592;2,495544338;1,176958981;1,396548038;1,109296362;0,741679172;0,946784533;0,242081332;2,87053505;NA;-0,034235802;0,704301506;FALSE;FALSE;-0,002345;2,984124887
PFY1;2,770852012;2,103803721;3,189347116;3,057255193;1,981654634;0,029999509;2,607491688;1,902788488;3,613956647;-0,917753345;NA;0,704301506;TRUE;TRUE;0,4200892;5,388253639
LEO1;3,144574208;2,667452953;1,989182751;1,819346484;1,40353773;0,652721359;1,369582979;0,664879779;3,088051759;-0,714780357;-0,071219369;0,704301506;FALSE;FALSE;0,030325;3,624440043
UBP2;3,581949658;3,104828404;1,68761813;1,901076716;1,193168956;0,43552663;1,451313211;0,74661001;2,267381455;NA;-0,284113276;0,704301506;FALSE;FALSE;0,00646;2,88549997
CAT5;2,846337112;2,369215857;1,612995656;1,688330818;1,248774538;0,611727296;1,238567313;0,533864113;3,141117426;NA;NA;0,704301506;FALSE;FALSE;NA;3,546490043
IAH1;2,855519156;2,378397901;1,577951128;1,565965817;1,085726469;0,370185606;1,116202312;0,411499112;3,219255854;NA;NA;0,704301506;FALSE;FALSE;-0,011095;3,502263471
RGA1;3,480581787;3,003460532;1,097951071;1,594834356;1,563076473;0,789882202;1,14507085;0,44036765;2,085324628;NA;0,050774987;0,704301506;FALSE;FALSE;0,02822;2,397200783
ADE2;3,234517284;2,757396029;2,105748556;2,064495427;1,771385469;0,514472393;1,614731922;0,910028721;2,869525545;-0,757582816;NA;0,704301506;FALSE;TRUE;NA;3,651062771
AFI1;3,428458774;2,951337519;0,698100546;1,208172527;1,112279572;0,825760209;0,758409021;0,053705821;2,124258945;NA;0,23876547;0,704301506;FALSE;NA;-0,02712;2,049473271
ORT1;2,943988875;2,46686762;1,2955671;1,482015576;1,142075757;0,624700308;1,032252071;0,327548871;2,932352348;-0,717491176;0,257248875;0,704301506;FALSE;FALSE;-0,008715;3,131409724
VPS17;3,219060332;2,741939078;1,62355939;1,800373355;1,448142076;0,720080421;1,35060985;0,645906649;2,666915402;-0,594397545;0,317946716;0,704301506;FALSE;TRUE;-0,000755;3,184330557
IDH2;3,045322979;2,568201724;2,679791171;2,557711669;1,660864442;0,208823394;2,107948164;1,403244964;3,139546223;-0,529442515;NA;0,704301506;FALSE;TRUE;0,010735;4,414299691
SIA1;3,271609301;2,794488047;0,36361198;1,230704314;1,122190204;1,1250702;0,780940808;0,076237608;1,924088065;NA;NA;0,704301506;FALSE;FALSE;-0,00212;1,871834178
RUP1;3,304490528;2,827369273;1,413969972;1,60498163;1,21772772;0,82576278;1,155218124;0,450514924;2,567287514;-0,715005613;0,141855457;0,704301506;FALSE;NA;0,00012;2,889310943
SFL1;3,361916619;2,884795364;1,133538908;1,389874558;1,253460302;1,015797693;0,940111053;0,235407853;2,444537431;NA;0,257248875;0,704301506;FALSE;FALSE;0,010085;2,551453789
ARP8;3,42258984;2,945468585;1,580012113;1,684126926;1,322601579;1,025898071;1,23436342;0,52966022;2,536085047;NA;-0,679876365;0,704301506;FALSE;TRUE;0,122925;2,937253772
LSC1;2,995635195;2,51851394;2,410692896;2,28683805;1,440732719;0,09345616;1,837074545;1,132371345;3,191009351;-0,57921938;-1,392170649;0,704301506;FALSE;TRUE;0,000105;4,194889201
THI80;2,982271233;2,505149978;1,391640703;1,469380136;1,55487956;0,912947168;1,019616631;0,31491343;3,002779034;NA;-0,294837141;0,704301506;TRUE;TRUE;0,4200892;3,189200969
ELG1;3,375846436;2,898725182;0,959041392;1,391640703;1,357792951;0,923276276;0,941877198;0,237173998;2,254343952;NA;1,317946716;0,704301506;FALSE;FALSE;0,038505;2,363026455
PNO1;2,916453949;2,439332694;2,271004726;2,212427333;1,979184666;0,58857132;1,762663828;1,057960627;3,204913144;NA;NA;0,704301506;FALSE;NA;NA;4,134382276
MDM32;3,271609301;2,794488047;1,063333359;1,499274582;1,643893059;1,261681843;1,049511077;0,344807876;2,355239175;NA;0,113826733;0,704301506;FALSE;NA;NA;2,571555557
SPP2;2,746634199;2,269512944;1,308564414;1,637089274;1,167170263;0,666486302;1,187325768;0,482622568;2,987630641;NA;NA;0,704301506;TRUE;FALSE;0,4200892;3,341761714
SMP3;3,190611798;2,713490543;0,932473765;1,462248215;1,010365663;0,703690793;1,01248471;0,30778151;2,342403451;NA;NA;0,704301506;TRUE;FALSE;0,4200892;2,521693466
MRPL23;2,691965103;2,214843848;1,945468585;2,049295568;1,815075134;0,77819707;1,599532063;0,894828863;3,266997614;NA;NA;0,704301506;FALSE;FALSE;0,143745;4,033334981
RPB2;3,565257343;3,088136089;2,100508395;2,39077619;1,626657997;0,455555593;1,941012685;1,236309484;2,207264561;-0,796287359;NA;0,704301506;TRUE;TRUE;0,4200892;3,31508255
PDR5;3,656673046;3,179551791;2,94719347;3,177187192;2,025874377;0,513880304;2,727423687;2,022720487;2,176122931;-0,847405922;-0,330413295;0,704301506;FALSE;TRUE;-0,01596;4,070351923
SLP1;3,246498581;2,769377326;1,011147361;1,407730728;1,252652155;0,76192204;0,957967223;0,253264022;2,419707752;NA;0,296757417;0,704301506;FALSE;NA;-0,01566;2,544480279
ISN1;3,131297797;2,654176542;1,486288761;1,637689819;1,292289299;0,586891211;1,187926314;0,483223114;2,780090845;NA;-0,079993293;0,704301506;FALSE;NA;-0,026135;3,134822463
PUP1;2,895422546;2,418301291;2,54019178;2,424979587;1,791124992;0,367204831;1,975216082;1,270512881;3,282579347;NA;-0,785857005;0,704301506;TRUE;FALSE;0,4200892;4,424600733
PET123;2,980911938;2,503790683;1,684576087;1,71858472;1,497126173;0,834636019;1,268821215;0,564118014;3,047869129;NA;-0,113417048;0,704301506;FALSE;FALSE;NA;3,483495649
SME1;2,45484486;1,977723605;2,085861174;1,783403281;1,6228942;0,921761002;1,333639776;0,628936576;3,910402732;NA;NA;0,704301506;TRUE;FALSE;0,4200892;4,410847813
MTR10;3,465234095;2,98811284;1,360025089;1,578295305;1,623673914;0,887650036;1,1285318;0,4238286;2,379285389;NA;-0,213532201;0,704301506;TRUE;FALSE;0,4200892;2,674622493
