Duplication;ORF;HM.Stynen;list.Biogrid.HM.Pubmed.id;n.Biogrid.study;n.Biogrid.HM;HM.Biogrid;HM.Kim;HM.PCA;HM.final
S;YOR282W;NA;NA;NA;NA;NA;0;NA;0
S;YOR284W;0;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;2;NA;NA;1
S;YOR289W;0;NA;NA;NA;NA;0;NA;0
S;YOR294W;1;NA;Two-hybrid(25877921);1;0;0;NA;1
S;YOR300W;NA;NA;NA;NA;NA;0;NA;0
S;YOR301W;0;NA;NA;NA;NA;0;NA;0
S;YOR302W;NA;NA;NA;NA;NA;0;NA;0
S;YOR304C-A;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;0;NA;0
S;YOR305W;0;NA;NA;NA;NA;0;NA;0
S;YOR309C;NA;NA;NA;NA;NA;0;NA;0
S;YOR311C;0;NA;PCA(16093310);1;0;0;NA;0
S;YOR313C;NA;NA;NA;NA;NA;0;NA;0
S;YOR314W-A;NA;NA;NA;NA;NA;0;NA;0
S;YOR315W;NA;NA;NA;NA;NA;0;NA;0
S;YOR318C;NA;NA;NA;NA;NA;0;NA;0
S;YOR320C;0;NA;NA;NA;NA;0;NA;0
S;YOR322C;0;NA;NA;NA;NA;0;NA;0
S;YOR323C;1;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;1;0;NA;1
S;YOR325W;NA;NA;NA;NA;NA;0;NA;0
S;YOR330C;0;NA;NA;NA;NA;NA;NA;0
S;YOR331C;NA;NA;NA;NA;NA;0;NA;0
S;YOR332W;NA;NA;"Affinity Capture-MS(22940862);Affinity Capture-Western(16774922);Far Western(16774922);Two-hybrid(8626613)";4;3;0;NA;1
S;YOR333C;NA;NA;NA;NA;NA;0;NA;0
S;YOR336W;0;NA;NA;NA;NA;0;NA;0
S;YOR340C;NA;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
S;YOR343C;NA;NA;NA;NA;NA;0;NA;0
S;YOR345C;NA;NA;NA;NA;NA;0;NA;0
S;YOR346W;0;NA;NA;NA;NA;NA;NA;0
S;YOR349W;0;NA;NA;NA;NA;0;NA;0
S;YOR350C;0;NA;NA;NA;NA;0;NA;0
S;YOR352W;0;NA;NA;NA;NA;0;NA;0
S;YOR354C;0;NA;NA;NA;NA;NA;NA;0
S;YOR355W;0;NA;NA;NA;NA;0;NA;0
S;YOR356W;0;NA;NA;NA;NA;0;NA;0
S;YOR360C;NA;NA;Affinity Capture-MS(29738528);1;1;0;NA;1
S;YOR364W;NA;NA;NA;NA;NA;0;NA;0
S;YOR366W;NA;NA;NA;NA;NA;0;NA;0
S;YOR368W;0;NA;"Affinity Capture-Western(11356855);Two-hybrid(11356855)";2;2;0;NA;1
S;YOR376W;NA;NA;NA;NA;NA;0;NA;0
S;YOR382W;0;NA;NA;NA;NA;0;NA;0
S;YOR386W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YOR392W;NA;NA;NA;NA;NA;0;NA;0
S;YPL001W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(17880717);Affinity Capture-Western(17880717)";3;1;NA;NA;1
S;YPL002C;NA;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(15086794);Two-hybrid(11283351);Two-hybrid(15086794)";4;0;0;NA;0
S;YPL005W;NA;NA;NA;NA;NA;0;NA;0
S;YPL006W;0;NA;PCA(18467557);1;0;0;NA;0
S;YPL007C;0;NA;NA;NA;NA;0;NA;0
S;YPL011C;0;NA;"Affinity Capture-MS(10788514);Affinity Capture-MS(12052880);Affinity Capture-MS(16554755)";3;0;0;NA;0
S;YPL012W;0;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
S;YPL013C;NA;NA;NA;NA;NA;0;NA;0
S;YPL014W;0;NA;NA;NA;NA;0;NA;0
S;YPL018W;NA;NA;"Affinity Capture-MS(16554755);Two-hybrid(10323865);Two-hybrid(22875988)";3;0;0;NA;0
S;YPL022W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Two-hybrid(18719252)";3;0;0;NA;0
S;YPL024W;NA;NA;NA;NA;NA;0;NA;0
S;YPL027W;0;NA;NA;NA;NA;0;NA;0
S;YPL030W;NA;NA;NA;NA;NA;0;NA;0
S;YPL034W;0;NA;NA;NA;NA;0;NA;0
S;YPL035C;NA;NA;NA;NA;NA;0;NA;0
S;YPL039W;0;NA;NA;NA;NA;NA;NA;0
S;YPL041C;0;NA;NA;NA;NA;0;NA;0
S;YPL044C;NA;NA;NA;NA;NA;0;NA;0
S;YPL045W;0;NA;NA;NA;NA;1;NA;1
S;YPL046C;0;NA;NA;NA;NA;0;NA;0
S;YPL047W;0;NA;"Affinity Capture-MS(15657441);Affinity Capture-MS(15657442);Affinity Capture-MS(16554755);Affinity Capture-MS(21734642);Affinity Capture-Western(15657441);Reconstituted Complex(22771212)";6;4;0;NA;1
S;YPL052W;0;NA;NA;NA;NA;0;NA;0
S;YPL054W;0;NA;NA;NA;NA;0;NA;0
S;YPL055C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(19106085)";2;1;0;NA;1
S;YPL056C;0;NA;NA;NA;NA;0;NA;0
S;YPL062W;NA;NA;NA;NA;NA;0;NA;0
S;YPL064C;NA;NA;NA;NA;NA;0;NA;0
S;YPL065W;0;NA;Two-hybrid(15086794);1;0;0;NA;0
S;YPL066W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPL067C;0;NA;NA;NA;NA;0;NA;0
S;YPL068C;NA;NA;NA;NA;NA;0;NA;0
S;YPL070W;0;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;1;0;NA;1
S;YPL071C;0;NA;NA;NA;NA;NA;NA;0
S;YPL073C;NA;NA;NA;NA;NA;0;NA;0
S;YPL076W;0;NA;PCA(16093310);1;1;0;NA;1
S;YPL078C;NA;NA;NA;NA;NA;0;NA;0
S;YPL083C;0;NA;NA;NA;NA;NA;NA;0
S;YPL086C;1;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(22343726);Affinity Capture-Western(26261306)";3;0;0;NA;1
S;YPL092W;0;NA;NA;NA;NA;NA;NA;0
S;YPL094C;NA;NA;Two-hybrid(18719252);1;1;0;NA;1
S;YPL096C-A;0;NA;NA;NA;NA;NA;NA;0
S;YPL096W;0;NA;NA;NA;NA;0;NA;0
S;YPL097W;0;NA;NA;NA;NA;0;NA;0
S;YPL098C;0;NA;NA;NA;NA;0;NA;0
S;YPL099C;0;NA;NA;NA;NA;0;NA;0
S;YPL101W;1;NA;"Affinity Capture-Western(22343726);PCA(18467557);PCA(22615397)";3;2;0;NA;1
S;YPL102C;NA;NA;NA;NA;NA;0;NA;0
S;YPL103C;0;NA;NA;NA;NA;0;NA;0
S;YPL108W;0;NA;NA;NA;NA;0;NA;0
S;YPL111W;1;NA;"Affinity Capture-MS(11805837);Two-hybrid(10688190)";2;1;NA;NA;1
S;YPL114W;NA;NA;NA;NA;NA;0;NA;0
S;YPL117C;NA;NA;PCA(18467557);1;0;0;NA;0
S;YPL118W;NA;NA;NA;NA;NA;0;NA;0
S;YPL119C-A;0;NA;NA;NA;NA;NA;NA;0
S;YPL120W;0;NA;Affinity Capture-MS(23904270);1;0;0;NA;0
S;YPL121C;0;NA;Two-hybrid(22875988);1;0;0;NA;0
S;YPL122C;0;NA;"Reconstituted Complex(19172752);Reconstituted Complex(19897425)";2;2;0;NA;1
S;YPL123C;NA;NA;NA;NA;NA;0;NA;0
S;YPL124W;NA;NA;"FRET(15872084);FRET(28814505);Reconstituted Complex(18850724);Two-hybrid(11087867);Two-hybrid(18719252);Two-hybrid(28814505)";6;3;0;NA;1
S;YPL127C;NA;NA;PCA(18467557);1;0;0;NA;0
S;YPL128C;0;NA;Affinity Capture-Western(22130795);1;1;0;NA;1
S;YPL131W;NA;NA;NA;NA;NA;0;NA;0
S;YPL132W;0;NA;PCA(16093310);1;0;NA;NA;0
S;YPL136W;NA;NA;NA;NA;NA;0;NA;0
S;YPL144W;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(18719252)";2;0;0;NA;0
S;YPL146C;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988);Two-hybrid(25877921)";3;2;0;NA;1
S;YPL148C;0;NA;NA;NA;NA;0;NA;0
S;YPL149W;NA;NA;"Affinity Capture-Western(10406794);Two-hybrid(11283351)";2;0;0;NA;0
S;YPL152W-A;0;NA;NA;NA;NA;NA;NA;0
S;YPL157W;1;NA;"Reconstituted Complex(26074133);Two-hybrid(18719252);Two-hybrid(26074133)";3;2;0;NA;1
S;YPL161C;NA;NA;"Affinity Capture-MS(16554755);PCA(21118957);Two-hybrid(10688190);Two-hybrid(11489916)";4;0;0;NA;0
S;YPL162C;0;NA;PCA(16093310);1;0;1;NA;1
S;YPL166W;NA;NA;Affinity Capture-MS(23904270);1;1;0;NA;1
S;YPL168W;0;NA;NA;NA;NA;0;NA;0
S;YPL170W;1;NA;Affinity Capture-MS(22940862);1;0;0;NA;1
S;YPL173W;NA;NA;NA;NA;NA;0;NA;0
S;YPL175W;0;NA;NA;NA;NA;0;NA;0
S;YPL182C;NA;NA;NA;NA;NA;0;NA;0
S;YPL185W;NA;NA;NA;NA;NA;0;NA;0
S;YPL192C;0;NA;Two-hybrid(10688190);1;1;0;NA;1
S;YPL193W;0;NA;Two-hybrid(18268104);1;0;0;NA;0
S;YPL194W;0;NA;NA;NA;NA;0;NA;0
S;YPL196W;0;NA;NA;NA;NA;0;NA;0
S;YPL197C;NA;NA;NA;NA;NA;0;NA;0
S;YPL199C;0;NA;NA;NA;NA;0;NA;0
S;YPL201C;0;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;0;0;NA;0
S;YPL205C;NA;NA;NA;NA;NA;0;NA;0
S;YPL207W;0;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
S;YPL210C;NA;NA;NA;NA;NA;0;NA;0
S;YPL211W;0;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
S;YPL214C;1;NA;Two-hybrid(10688190);1;1;0;NA;1
S;YPL215W;0;NA;Affinity Capture-Western(24841564);1;0;1;NA;1
S;YPL222W;0;NA;NA;NA;NA;0;NA;0
S;YPL225W;0;NA;NA;NA;NA;0;NA;0
S;YPL233W;0;NA;NA;NA;NA;0;NA;0
S;YPL238C;NA;NA;NA;NA;NA;0;NA;0
S;YPL241C;0;NA;NA;NA;NA;0;NA;0
S;YPL244C;0;NA;NA;NA;NA;0;NA;0
S;YPL245W;0;NA;NA;NA;NA;0;NA;0
S;YPL246C;1;NA;"PCA(18467557);PCA(22615397)";2;2;1;NA;1
S;YPL251W;NA;NA;NA;NA;NA;0;NA;0
S;YPL252C;NA;NA;NA;NA;NA;1;NA;1
S;YPL254W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(21734642);Affinity Capture-MS(27647735)";3;2;0;NA;1
S;YPL261C;NA;NA;NA;NA;NA;0;NA;0
S;YPL266W;0;NA;NA;NA;NA;NA;NA;0
S;YPL267W;0;NA;NA;NA;NA;0;NA;0
S;YPL268W;0;NA;NA;NA;NA;0;NA;0
S;YPL269W;0;NA;Two-hybrid(10982392);1;1;0;NA;1
S;YPL271W;NA;NA;NA;NA;NA;0;NA;0
S;YPL272C;0;NA;NA;NA;NA;0;NA;0
S;YPL275W;NA;NA;NA;NA;NA;0;NA;0
S;YPL276W;NA;NA;NA;NA;NA;0;NA;0
S;YPR002C-A;NA;NA;NA;NA;NA;0;NA;0
S;YPR002W;0;NA;NA;NA;NA;0;NA;0
S;YPR004C;0;NA;Affinity Capture-MS(22940862);1;1;NA;NA;1
S;YPR005C;0;NA;NA;NA;NA;0;NA;0
S;YPR007C;0;NA;NA;NA;NA;0;NA;0
S;YPR016C;1;NA;"Affinity Capture-MS(16095611);Affinity Capture-Western(16651379);Two-hybrid(25877921)";3;2;0;NA;1
S;YPR016W-A;NA;NA;NA;NA;NA;0;NA;0
S;YPR020W;NA;NA;Affinity Capture-Western(19635484);1;1;0;NA;1
S;YPR023C;0;NA;"Affinity Capture-MS(16286008);Affinity Capture-MS(16554755);Reconstituted Complex(26747610)";3;1;0;NA;1
S;YPR026W;0;NA;NA;NA;NA;0;NA;0
S;YPR028W;NA;NA;"Affinity Capture-MS(27129769);Affinity Capture-Western(27129769);Two-hybrid(11283351)";3;0;NA;NA;0
S;YPR035W;NA;NA;"Affinity Capture-Western(24771766);Co-crystal Structure(19322816);Reconstituted Complex(24771766)";3;3;0;NA;1
S;YPR036W;1;NA;"PCA(18467557);Protein-peptide(23071676)";2;2;NA;NA;1
S;YPR038W;NA;NA;NA;NA;NA;0;NA;0
S;YPR040W;0;NA;NA;NA;NA;0;NA;0
S;YPR045C;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR046W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22561346);Two-hybrid(10688190);Two-hybrid(11283351);Two-hybrid(17634282);Two-hybrid(22875988)";6;0;0;NA;0
S;YPR050C;NA;NA;NA;NA;NA;0;NA;0
S;YPR056W;0;NA;NA;NA;NA;0;NA;0
S;YPR057W;NA;NA;NA;NA;NA;0;NA;0
S;YPR059C;NA;NA;NA;NA;NA;0;NA;0
S;YPR060C;1;NA;"Co-crystal Structure(8622937);Co-crystal Structure(9384560)";2;2;0;NA;1
S;YPR063C;0;NA;NA;NA;NA;0;NA;0
S;YPR070W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR073C;0;NA;NA;NA;NA;0;NA;0
S;YPR074W-A;NA;NA;NA;NA;NA;0;NA;0
S;YPR075C;1;NA;NA;NA;NA;0;NA;1
S;YPR076W;NA;NA;NA;NA;NA;0;NA;0
S;YPR077C;NA;NA;NA;NA;NA;0;NA;0
S;YPR079W;0;NA;PCA(16093310);1;1;0;NA;1
S;YPR083W;0;NA;NA;NA;NA;0;NA;0
S;YPR084W;0;NA;NA;NA;NA;0;NA;0
S;YPR085C;0;NA;NA;NA;NA;0;NA;0
S;YPR087W;NA;NA;NA;NA;NA;0;NA;0
S;YPR089W;0;NA;NA;NA;NA;0;NA;0
S;YPR090W;NA;NA;NA;NA;NA;1;NA;1
S;YPR092W;NA;NA;NA;NA;NA;0;NA;0
S;YPR094W;0;NA;Affinity Capture-MS(16314500);1;0;0;NA;0
S;YPR096C;NA;NA;NA;NA;NA;0;NA;0
S;YPR097W;0;NA;NA;NA;NA;1;NA;1
S;YPR098C;0;NA;NA;NA;NA;NA;NA;0
S;YPR099C;NA;NA;NA;NA;NA;0;NA;0
S;YPR100W;NA;NA;NA;NA;NA;0;NA;0
S;YPR109W;0;NA;NA;NA;NA;0;NA;0
S;YPR116W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR123C;NA;NA;NA;NA;NA;0;NA;0
S;YPR124W;NA;NA;"Affinity Capture-Western(17627943);FRET(17627943);PCA(16093310);PCA(18467557)";4;3;0;NA;1
S;YPR126C;NA;NA;NA;NA;NA;0;NA;0
S;YPR130C;NA;NA;NA;NA;NA;0;NA;0
S;YPR133W-A;0;NA;NA;NA;NA;0;NA;0
S;YPR134W;NA;NA;NA;NA;NA;0;NA;0
S;YPR135W;1;NA;"Affinity Capture-Western(19913425);Affinity Capture-Western(27397685);Co-crystal Structure(24805245);Reconstituted Complex(27397685);Two-hybrid(27397685)";5;3;0;NA;1
S;YPR139C;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
S;YPR142C;NA;NA;NA;NA;NA;0;NA;0
S;YPR143W;NA;NA;"Affinity Capture-Western(25877921);Two-hybrid(25877921)";2;1;0;NA;1
S;YPR146C;NA;NA;NA;NA;NA;0;NA;0
S;YPR147C;0;NA;NA;NA;NA;0;NA;0
S;YPR150W;NA;NA;NA;NA;NA;0;NA;0
S;YPR153W;0;NA;NA;NA;NA;0;NA;0
S;YPR155C;0;NA;Two-hybrid(22875988);1;0;0;NA;0
S;YPR159C-A;0;NA;NA;NA;NA;NA;NA;0
S;YPR160W;NA;NA;NA;NA;NA;0;NA;0
S;YPR162C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(17880717);Two-hybrid(17107343);Two-hybrid(17825065)";4;1;0;NA;1
S;YPR164W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR167C;NA;NA;Co-crystal Structure(18991405);1;1;0;NA;1
S;YPR168W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(16758199);Two-hybrid(16758199)";3;0;0;NA;0
S;YPR169W;NA;NA;NA;NA;NA;1;NA;1
S;YPR175W;0;NA;"Affinity Capture-MS(15824130);Affinity Capture-MS(16554755);Two-hybrid(10878005);Two-hybrid(12665575);Two-hybrid(23499531);Two-hybrid(27397685);Two-hybrid(9792727)";7;2;0;NA;1
S;YPR177C;NA;NA;NA;NA;NA;0;NA;0
S;YPR184W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR185W;NA;NA;"Affinity Capture-MS(23904270);Two-hybrid(10688190)";2;0;NA;NA;0
S;YPR187W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
S;YPR190C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(28096404)";2;1;0;NA;1
S;YPR195C;NA;NA;NA;NA;NA;0;NA;0
S;YPR197C;NA;NA;NA;NA;NA;0;NA;0
S;YPR201W;NA;NA;PCA(16093310);1;0;0;NA;0
SSD;YAL001C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YAL036C;0;NA;Affinity Capture-MS(16554755);1;0;0;0;0
SSD;YAL039C;0;NA;Two-hybrid(22257001);1;1;0;NA;1
SSD;YAL042W;0;NA;NA;NA;NA;0;1;1
SSD;YAL060W;NA;NA;NA;NA;NA;0;NA;0
SSD;YAL061W;0;NA;NA;NA;NA;0;NA;0
SSD;YAR033W;NA;NA;"Two-hybrid(11283351);Two-hybrid(18719252)";2;2;NA;0;1
SSD;YAR064W;0;NA;NA;NA;NA;0;0;0
SSD;YAR066W;0;NA;NA;NA;NA;0;0;0
SSD;YAR071W;NA;NA;NA;NA;NA;0;0;0
SSD;YBL002W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22199229)";2;1;0;NA;1
SSD;YBL011W;0;NA;NA;NA;NA;0;NA;0
SSD;YBL031W;0;NA;NA;NA;NA;0;NA;0
SSD;YBL032W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YBL064C;0;NA;"Reconstituted Complex(18552404);Reconstituted Complex(26159064)";2;2;0;NA;1
SSD;YBL066C;0;NA;NA;NA;NA;0;NA;0
SSD;YBL086C;1;NA;Affinity Capture-MS(16554755);1;0;0;NA;1
SSD;YBL091C;NA;NA;NA;NA;NA;0;NA;0
SSD;YBL097W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YBR002C;0;NA;PCA(18467557);1;0;0;NA;0
SSD;YBR009C;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YBR011C;NA;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(11854292)";2;1;0;1;1
SSD;YBR015C;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD;YBR040W;0;NA;NA;NA;NA;0;NA;0
SSD;YBR069C;0;NA;"Affinity Capture-Western(24875539);PCA(16093310)";2;1;0;0;1
SSD;YBR072W;NA;NA;"Affinity Capture-MS(16554755);Protein-peptide(11967834);Reconstituted Complex(10581247);Reconstituted Complex(18243115);Two-hybrid(18719252)";5;4;0;NA;1
SSD;YBR073W;NA;NA;NA;NA;NA;0;0;0
SSD;YBR095C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YBR105C;1;NA;NA;NA;NA;0;NA;1
SSD;YBR146W;NA;NA;NA;NA;NA;0;NA;0
SSD;YBR148W;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;0;NA;0
SSD;YBR151W;0;NA;NA;NA;NA;0;NA;0
SSD;YBR162C;NA;NA;NA;NA;NA;0;NA;0
SSD;YBR168W;0;NA;NA;NA;NA;0;0;0
SSD;YBR184W;0;NA;NA;NA;NA;0;NA;0
SSD;YBR207W;NA;NA;PCA(18467557);1;1;NA;1;1
SSD;YBR219C;0;NA;NA;NA;NA;0;NA;0
SSD;YBR220C;NA;NA;NA;NA;NA;0;NA;0
SSD;YBR233W;0;NA;Two-hybrid(18719252);1;1;0;NA;1
SSD;YBR244W;0;NA;PCA(18467557);1;0;0;1;1
SSD;YBR249C;NA;NA;NA;NA;NA;1;NA;1
SSD;YBR251W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YBR263W;0;NA;NA;NA;NA;NA;NA;0
SSD;YBR281C;NA;NA;"Affinity Capture-Western(17179087);Reconstituted Complex(22277648);Two-hybrid(22277648)";3;2;0;0;1
SSD;YBR283C;NA;NA;PCA(18467557);1;0;0;1;1
SSD;YBR287W;NA;NA;NA;NA;NA;0;NA;0
SSD;YBR302C;0;NA;NA;NA;NA;0;NA;0
SSD;YCL026C-A;NA;NA;Co-crystal Structure(25864423);1;1;0;NA;1
SSD;YCL026C-B;0;NA;NA;NA;NA;NA;NA;0
SSD;YCL057W;1;NA;NA;NA;NA;NA;0;1
SSD;YCL068C;0;NA;NA;NA;NA;0;NA;0
SSD;YCL073C;0;NA;NA;NA;NA;NA;0;0
SSD;YCR004C;NA;NA;NA;NA;NA;NA;1;1
SSD;YCR009C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);PCA(18467557);Two-hybrid(10992286);Two-hybrid(11489916);Two-hybrid(22875988)";6;0;1;NA;1
SSD;YCR018C;0;NA;NA;NA;NA;0;0;0
SSD;YCR021C;1;NA;"PCA(16093310);PCA(18467557)";2;0;0;NA;1
SSD;YCR023C;0;NA;NA;NA;NA;0;NA;0
SSD;YCR036W;0;NA;NA;NA;NA;NA;NA;0
SSD;YCR038C;0;NA;NA;NA;NA;0;NA;0
SSD;YCR040W;0;NA;NA;NA;NA;NA;NA;0
SSD;YCR045C;0;NA;NA;NA;NA;0;NA;0
SSD;YCR059C;0;NA;NA;NA;NA;0;NA;0
SSD;YCR083W;NA;NA;Co-crystal Structure(19166985);1;1;0;NA;1
SSD;YCR089W;0;NA;NA;NA;NA;0;NA;0
SSD;YCR097W;0;NA;NA;NA;NA;NA;NA;0
SSD;YCR105W;0;NA;Two-hybrid(18719252);1;1;0;0;1
SSD;YCR106W;0;NA;NA;NA;NA;0;0;0
SSD;YDL007W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD;YDL018C;NA;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD;YDL049C;0;NA;NA;NA;NA;0;NA;0
SSD;YDL055C;NA;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;0;0;NA;0
SSD;YDL059C;NA;NA;"Affinity Capture-Western(11606529);Affinity Capture-Western(13679150);Two-hybrid(11606529)";3;3;0;NA;1
SSD;YDL063C;0;NA;NA;NA;NA;0;NA;0
SSD;YDL066W;0;NA;NA;NA;NA;0;NA;0
SSD;YDL081C;NA;NA;Affinity Capture-Western(17040491);1;1;0;NA;1
SSD;YDL104C;0;NA;"Co-crystal Structure(23620299);Co-crystal Structure(25084372);Reconstituted Complex(23620299)";3;3;0;0;1
SSD;YDL106C;0;NA;NA;NA;NA;0;NA;0
SSD;YDL113C;NA;NA;Two-hybrid(10688190);1;0;0;0;0
SSD;YDL123W;0;NA;PCA(18467557);1;0;NA;NA;0
SSD;YDL125C;1;NA;"Affinity Capture-Western(10958787);PCA(18467557)";2;2;0;1;1
SSD;YDL128W;NA;NA;PCA(16093310);1;0;0;NA;0
SSD;YDL130W;NA;NA;Affinity Capture-Western(17040491);1;1;NA;NA;1
SSD;YDL164C;0;NA;NA;NA;NA;NA;0;0
SSD;YDL171C;NA;NA;NA;NA;NA;1;NA;1
SSD;YDL177C;0;NA;NA;NA;NA;0;NA;0
SSD;YDL185W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)";2;1;NA;NA;1
SSD;YDL206W;NA;NA;PCA(16093310);1;0;0;NA;0
SSD;YDL227C;NA;NA;NA;NA;NA;0;NA;0
SSD;YDR023W;0;NA;NA;NA;NA;0;NA;0
SSD;YDR045C;NA;NA;NA;NA;NA;0;NA;0
SSD;YDR072C;0;NA;NA;NA;NA;0;NA;0
SSD;YDR074W;NA;NA;"Affinity Capture-MS(16554755);Two-hybrid(9194697)";2;1;NA;1;1
SSD;YDR090C;NA;NA;NA;NA;NA;0;NA;0
SSD;YDR109C;NA;NA;NA;NA;NA;0;0;0
SSD;YDR131C;NA;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
SSD;YDR155C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)";2;1;1;NA;1
SSD;YDR169C;0;NA;NA;NA;NA;0;NA;0
SSD;YDR171W;NA;NA;"Affinity Capture-MS(16554755);Protein-peptide(11967834);Reconstituted Complex(8576246);Two-hybrid(18719252);Two-hybrid(8576246)";5;4;1;NA;1
SSD;YDR182W;0;NA;NA;NA;NA;0;NA;0
SSD;YDR182W-A;0;NA;NA;NA;NA;NA;NA;0
SSD;YDR190C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(26831523);Reconstituted Complex(28591576);Two-hybrid(18268104)";4;2;NA;NA;1
SSD;YDR191W;0;NA;NA;NA;NA;0;0;0
SSD;YDR197W;NA;NA;NA;NA;NA;0;0;0
SSD;YDR205W;0;NA;NA;NA;NA;0;NA;0
SSD;YDR211W;NA;NA;Affinity Capture-MS(14759368);1;1;1;NA;1
SSD;YDR214W;NA;NA;"Affinity Capture-Western(24462205);Affinity Capture-Western(24614167)";2;1;0;1;1
SSD;YDR224C;0;NA;"Reconstituted Complex(21111233);Reconstituted Complex(27601672)";2;0;0;NA;0
SSD;YDR235W;NA;NA;Affinity Capture-MS(29051543);1;1;0;NA;1
SSD;YDR243C;NA;NA;Co-crystal Structure(25303995);1;1;0;NA;1
SSD;YDR244W;NA;NA;"PCA(12876220);Two-hybrid(9312008)";2;1;0;0;1
SSD;YDR245W;NA;NA;Affinity Capture-MS(22940862);1;0;0;0;0
SSD;YDR256C;0;NA;Two-hybrid(18719252);1;1;0;NA;1
SSD;YDR258C;0;NA;NA;NA;NA;0;NA;0
SSD;YDR276C;NA;NA;PCA(16093310);1;0;NA;NA;0
SSD;YDR284C;1;NA;"PCA(18467557);PCA(22615397);Two-hybrid(18719252)";3;3;1;1;1
SSD;YDR292C;0;NA;Affinity Capture-MS(22940862);1;1;NA;NA;1
SSD;YDR294C;0;NA;"Affinity Capture-MS(22940862);Affinity Capture-Western(18487605);Co-crystal Structure(18487605)";3;3;0;NA;1
SSD;YDR305C;0;NA;PCA(18467557);1;1;0;1;1
SSD;YDR319C;NA;NA;NA;NA;NA;0;NA;0
SSD;YDR338C;0;NA;NA;NA;NA;0;NA;0
SSD;YDR339C;0;NA;NA;NA;NA;NA;NA;0
SSD;YDR346C;0;NA;NA;NA;NA;0;NA;0
SSD;YDR347W;NA;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
SSD;YDR352W;0;NA;PCA(18467557);1;0;0;NA;0
SSD;YDR373W;0;NA;NA;NA;NA;0;0;0
SSD;YDR376W;NA;NA;NA;NA;NA;0;NA;0
SSD;YDR382W;NA;NA;Affinity Capture-Western(17040491);1;1;NA;1;1
SSD;YDR384C;NA;NA;FRET(22579979);1;1;NA;NA;1
