Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
ADS,All duplicates,Transcription rate,Bm10,-0.1,-0.050187856560717135,0.35603876099245674
ADS,All duplicates,Transcription rate,Bm10,0.0,-0.05351955990220043,0.27858754310919775
ADS,All duplicates,Transcription rate,Bm10,0.1,-0.05051955990220044,0.3510386916959595
ADS,All duplicates,Transcription rate,Bm10,0.2,-0.0533545232273838,0.28245793429614974
ADS,All duplicates,Transcription rate,Bm10,0.3,-0.05076283618581903,0.33552973347949777
ADS,All duplicates,Transcription rate,Bm10,0.4,-0.0543443357783211,0.27184206896646007
ADS,All duplicates,Transcription rate,Bm10,0.5,-0.058841075794621,0.20697058855124006
ADS,All duplicates,Transcription rate,Bm10,0.6,-0.064841075794621,0.11510719816986605
ADS,All duplicates,Transcription rate,Bm10,0.7,-0.06243439282803583,0.14587783768134027
ADS,All duplicates,Transcription rate,Bm2,-0.4,-0.08368744906275465,0.0186815857415602
ADS,All duplicates,Transcription rate,Bm2,-0.3,-0.06457253463732676,0.11762833974596375
ADS,All duplicates,Transcription rate,Bm2,-0.2,-0.05576894865525667,0.23211308292786637
ADS,All duplicates,Transcription rate,Bm2,-0.1,-0.05868785656071713,0.19616940213085787
ADS,All duplicates,Transcription rate,Bm2,0.0,-0.07741768541157294,0.03515681492766107
ADS,All duplicates,Transcription rate,Bm2,0.1,-0.0755325998370008,0.03924415819393556
ADS,All duplicates,Transcription rate,Bm2,0.2,-0.08393765281173593,0.016439201980868335
ADS,All duplicates,Transcription rate,Bm2,0.3,-0.09377913610431947,0.006675936436792134
ADS,All duplicates,Transcription rate,Bm2,0.4,-0.1003325183374083,0.0020695532252867333
ADS,All duplicates,Transcription rate,Bm2,0.5,-0.10222086389568051,0.0017202268847098668
ADS,All duplicates,Transcription rate,Bm2,0.6,-0.11247229013854927,0.0003906314564753
ADS,All duplicates,Transcription rate,Bm2,0.7,-0.12179217603911978,0.00010606784807694423
ADS,All duplicates,Transcription rate,Bm3,-0.4,-0.07268011409942944,0.07009363819844759
ADS,All duplicates,Transcription rate,Bm3,-0.3,-0.057662184189079,0.22291285907014866
ADS,All duplicates,Transcription rate,Bm3,-0.2,-0.0532506112469437,0.28220856984076953
ADS,All duplicates,Transcription rate,Bm3,-0.1,-0.05591727791361037,0.24506662557342318
ADS,All duplicates,Transcription rate,Bm3,0.0,-0.062262836185819036,0.14959618056242993
ADS,All duplicates,Transcription rate,Bm3,0.1,-0.06708435207823961,0.10906920410624667
ADS,All duplicates,Transcription rate,Bm3,0.2,-0.07341768541157294,0.06118620995638063
ADS,All duplicates,Transcription rate,Bm3,0.3,-0.075341075794621,0.045853786882430934
ADS,All duplicates,Transcription rate,Bm3,0.4,-0.08043439282803583,0.027843947518794
ADS,All duplicates,Transcription rate,Bm3,0.5,-0.08384596577017113,0.016255751828401634
ADS,All duplicates,Transcription rate,Bm3,0.6,-0.09477098614506928,0.004230294276712134
ADS,All duplicates,Transcription rate,Bm3,0.7,-0.09634433577832109,0.0042282766636054
ADS,All duplicates,Transcription rate,Bm4,-0.4,-0.07058027709861447,0.07618100718994354
ADS,All duplicates,Transcription rate,Bm4,-0.3,-0.0584661776691116,0.2061852126309812
ADS,All duplicates,Transcription rate,Bm4,-0.2,-0.053398125509372396,0.2894273807951509
ADS,All duplicates,Transcription rate,Bm4,-0.1,-0.05712143439282796,0.21678268678064652
ADS,All duplicates,Transcription rate,Bm4,0.0,-0.061841075794621,0.14565442205604737
ADS,All duplicates,Transcription rate,Bm4,0.1,-0.06002444987775057,0.17037153923771078
ADS,All duplicates,Transcription rate,Bm4,0.2,-0.06425101874490627,0.12103757168668357
ADS,All duplicates,Transcription rate,Bm4,0.3,-0.06450774246128767,0.1133530382029753
ADS,All duplicates,Transcription rate,Bm4,0.4,-0.08075101874490627,0.025909559869984267
ADS,All duplicates,Transcription rate,Bm4,0.5,-0.0763443357783211,0.03922801757037309
ADS,All duplicates,Transcription rate,Bm4,0.6,-0.08277098614506927,0.018990397703886868
ADS,All duplicates,Transcription rate,Bm4,0.7,-0.08753096984515078,0.0108790529840783
ADS,All duplicates,Transcription rate,Bm5,-0.4,-0.060349225753871194,0.17055089899761086
ADS,All duplicates,Transcription rate,Bm5,-0.3,-0.0561703341483292,0.23152688653374073
ADS,All duplicates,Transcription rate,Bm5,-0.2,-0.05032110839445797,0.34462171206292375
ADS,All duplicates,Transcription rate,Bm5,-0.1,-0.04859290953545226,0.39821437450488245
ADS,All duplicates,Transcription rate,Bm5,0.0,-0.05835289323553377,0.1993943668324556
ADS,All duplicates,Transcription rate,Bm5,0.1,-0.05893113284433573,0.19319252290639666
ADS,All duplicates,Transcription rate,Bm5,0.2,-0.05866788916055413,0.19832101188849546
ADS,All duplicates,Transcription rate,Bm5,0.3,-0.0588545232273838,0.1844674269900023
ADS,All duplicates,Transcription rate,Bm5,0.4,-0.06584107579462099,0.10220120465214659
ADS,All duplicates,Transcription rate,Bm5,0.5,-0.0723443357783211,0.060872264839836564
ADS,All duplicates,Transcription rate,Bm5,0.6,-0.06975101874490626,0.0720817223200054
ADS,All duplicates,Transcription rate,Bm5,0.7,-0.075341075794621,0.047558637382653736
ADS,All duplicates,Transcription rate,Bm6,-0.4,-0.05946862265688666,0.17699957297401428
ADS,All duplicates,Transcription rate,Bm6,-0.3,-0.05733700081499587,0.21686921480303525
ADS,All duplicates,Transcription rate,Bm6,-0.2,-0.051024449877750566,0.3350269515832378
ADS,All duplicates,Transcription rate,Bm6,-0.1,-0.0503728606356968,0.3499322324666771
ADS,All duplicates,Transcription rate,Bm6,0.0,-0.056686226568867105,0.25583579659192474
ADS,All duplicates,Transcription rate,Bm6,0.1,-0.055612876935615264,0.24044611575909092
ADS,All duplicates,Transcription rate,Bm6,0.2,-0.05668785656071714,0.22762432742161012
ADS,All duplicates,Transcription rate,Bm6,0.3,-0.06376772616136916,0.13064168855946423
ADS,All duplicates,Transcription rate,Bm6,0.4,-0.06393113284433573,0.12489500684477717
ADS,All duplicates,Transcription rate,Bm6,0.5,-0.066841075794621,0.09323741594563346
ADS,All duplicates,Transcription rate,Bm6,0.6,-0.06285452322738379,0.14995023952984052
ADS,All duplicates,Transcription rate,Bm6,0.7,-0.07175101874490626,0.06395203418641197
ADS,All duplicates,Transcription rate,Bm7,-0.4,-0.05313365933170327,0.2878026888411893
ADS,All duplicates,Transcription rate,Bm7,-0.3,-0.04963284433577827,0.36307362678678917
ADS,All duplicates,Transcription rate,Bm7,-0.2,-0.051511002444987734,0.3162351459820436
ADS,All duplicates,Transcription rate,Bm7,-0.1,-0.0500179299103504,0.35228310598003015
ADS,All duplicates,Transcription rate,Bm7,0.0,-0.052871230643846724,0.3044563883954329
ADS,All duplicates,Transcription rate,Bm7,0.1,-0.05802118989405047,0.20110883261160561
ADS,All duplicates,Transcription rate,Bm7,0.2,-0.0558577832110839,0.23221090064554203
ADS,All duplicates,Transcription rate,Bm7,0.3,-0.059876120619396865,0.16915484766940989
ADS,All duplicates,Transcription rate,Bm7,0.4,-0.05885615321923387,0.18873996941076868
ADS,All duplicates,Transcription rate,Bm7,0.5,-0.06393113284433573,0.12319481933840708
ADS,All duplicates,Transcription rate,Bm7,0.6,-0.06476772616136917,0.11026951119868156
ADS,All duplicates,Transcription rate,Bm7,0.7,-0.0681010594947025,0.0850666827574282
ADS,All duplicates,Transcription rate,Bm8,-0.4,-0.05869193154034227,0.19214374362905007
ADS,All duplicates,Transcription rate,Bm8,-0.3,-0.049691116544417234,0.35805844815338234
ADS,All duplicates,Transcription rate,Bm8,-0.2,-0.0482461287693561,0.3945327177989557
ADS,All duplicates,Transcription rate,Bm8,-0.1,-0.04970537897310506,0.36113903810124376
ADS,All duplicates,Transcription rate,Bm8,0.0,-0.05451955990220043,0.2676124858433773
ADS,All duplicates,Transcription rate,Bm8,0.1,-0.052596169519152365,0.2962918176036506
ADS,All duplicates,Transcription rate,Bm8,0.2,-0.0509979625101874,0.3340989155181385
ADS,All duplicates,Transcription rate,Bm8,0.3,-0.05776609616951913,0.2216805133997254
ADS,All duplicates,Transcription rate,Bm8,0.4,-0.05969111654441723,0.1714101846768019
ADS,All duplicates,Transcription rate,Bm8,0.5,-0.063341075794621,0.12886599173318733
ADS,All duplicates,Transcription rate,Bm8,0.6,-0.06352607986960064,0.1271333227707835
ADS,All duplicates,Transcription rate,Bm8,0.7,-0.062267726161369163,0.13930147427477038
ADS,All duplicates,Transcription rate,Bm9,-0.4,-0.05584189079054603,0.23099260858757262
ADS,All duplicates,Transcription rate,Bm9,-0.3,-0.05011287693561526,0.35347939426718206
ADS,All duplicates,Transcription rate,Bm9,-0.2,-0.0473345558272208,0.4179900111456805
ADS,All duplicates,Transcription rate,Bm9,-0.1,-0.051191116544417194,0.3276798681428094
ADS,All duplicates,Transcription rate,Bm9,0.0,-0.05618785656071714,0.2785041310510956
ADS,All duplicates,Transcription rate,Bm9,0.1,-0.0511662591687041,0.3298074904200935
ADS,All duplicates,Transcription rate,Bm9,0.2,-0.05424449877750606,0.2753017081678058
ADS,All duplicates,Transcription rate,Bm9,0.3,-0.05802281988590053,0.21260696832657713
ADS,All duplicates,Transcription rate,Bm9,0.4,-0.060341075794621,0.18041918093099907
ADS,All duplicates,Transcription rate,Bm9,0.5,-0.05817440912795433,0.1997721000689272
ADS,All duplicates,Transcription rate,Bm9,0.6,-0.05876446617766906,0.18890150229316052
ADS,All duplicates,Transcription rate,Bm9,0.7,-0.06178280358598204,0.15738650165679605
ADS,All duplicates,Translation rate,Bm05,-0.4,-0.3383781581092094,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,-0.3,-0.31637815810920944,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,-0.2,-0.3055448247758761,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,-0.1,-0.2988781581092094,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,0.0,-0.2775448247758761,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,0.1,-0.2665448247758761,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,0.2,-0.2527114914425428,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,0.3,-0.24754482477587605,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm05,0.4,-0.22604482477587606,3.256654205567126e-14
ADS,All duplicates,Translation rate,Bm05,0.5,-0.2238781581092094,3.645232264185931e-14
ADS,All duplicates,Translation rate,Bm05,0.6,-0.20921149144254278,1.0467922824849059e-12
ADS,All duplicates,Translation rate,Bm05,0.7,-0.20037815810920945,2.2868373861228974e-12
ADS,All duplicates,Translation rate,Bm1,-0.4,-0.3037114914425428,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm1,-0.3,-0.2925448247758761,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm1,-0.2,-0.26404482477587615,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm1,-0.1,-0.2457114914425428,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm1,0.0,-0.20504482477587604,5.487980440458766e-12
ADS,All duplicates,Translation rate,Bm1,0.1,-0.19304482477587612,3.390188130225624e-11
ADS,All duplicates,Translation rate,Bm1,0.2,-0.1742033414832925,1.8148143358468853e-09
ADS,All duplicates,Translation rate,Bm1,0.3,-0.16353830480847595,8.593299190747435e-08
ADS,All duplicates,Translation rate,Bm1,0.4,-0.14404482477587607,2.2962692311316126e-06
ADS,All duplicates,Translation rate,Bm1,0.5,-0.1309266503667481,3.495712842841817e-05
ADS,All duplicates,Translation rate,Bm1,0.6,-0.11474816625916862,0.0008745719490575468
ADS,All duplicates,Translation rate,Bm1,0.7,-0.10121149144254271,0.0028830871967971995
ADS,All duplicates,Translation rate,Bm10,-0.4,-0.5828080684596576,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,-0.3,-0.5832347188264059,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,-0.2,-0.5880480847595763,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,-0.1,-0.588678076609617,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.0,-0.5824930725346373,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.1,-0.593123064384678,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.2,-0.5984747351263243,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.3,-0.5938264058679706,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.4,-0.6053830480847595,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.5,-0.6071414017929911,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.6,-0.6197730236348818,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm10,0.7,-0.6227713936430318,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm2,-0.4,-0.10704726976365113,0.0007934784124296332
ADS,All duplicates,Translation rate,Bm2,-0.3,-0.08319600651996734,0.017340916289797833
ADS,All duplicates,Translation rate,Bm2,-0.2,-0.0748443357783211,0.0482980110312339
ADS,All duplicates,Translation rate,Bm2,-0.1,-0.06794661776691109,0.11509936588013565
ADS,All duplicates,Translation rate,Bm2,0.0,-0.06072616136919313,0.1846708357793269
ADS,All duplicates,Translation rate,Bm2,0.1,-0.06341116544417276,0.12979146025508823
ADS,All duplicates,Translation rate,Bm2,0.2,-0.06873594132029337,0.08004380503844746
ADS,All duplicates,Translation rate,Bm2,0.3,-0.08015729421352889,0.032105171431294065
ADS,All duplicates,Translation rate,Bm2,0.4,-0.08635900570497144,0.014949607719367099
ADS,All duplicates,Translation rate,Bm2,0.5,-0.08877057864710673,0.0114775441484734
ADS,All duplicates,Translation rate,Bm2,0.6,-0.10275876120619389,0.0015858604845629
ADS,All duplicates,Translation rate,Bm2,0.7,-0.12068867155664216,9.061561289275517e-05
ADS,All duplicates,Translation rate,Bm3,-0.4,-0.11828198859005701,0.0002381335523279305
ADS,All duplicates,Translation rate,Bm3,-0.3,-0.12935696821515888,3.404746064032219e-05
ADS,All duplicates,Translation rate,Bm3,-0.2,-0.14266870415647917,2.2346519053343763e-06
ADS,All duplicates,Translation rate,Bm3,-0.1,-0.14954197229013852,1.4842942835935347e-06
ADS,All duplicates,Translation rate,Bm3,0.0,-0.15846699266503664,2.111680860172882e-07
ADS,All duplicates,Translation rate,Bm3,0.1,-0.17817848410757942,2.913046470709446e-09
ADS,All duplicates,Translation rate,Bm3,0.2,-0.18392502037489808,7.245074910381769e-10
ADS,All duplicates,Translation rate,Bm3,0.3,-0.19227669111654436,6.510432933500472e-11
ADS,All duplicates,Translation rate,Bm3,0.4,-0.19768500407497958,2.324085368599071e-11
ADS,All duplicates,Translation rate,Bm3,0.5,-0.20300651996740013,2.6047312455072338e-12
ADS,All duplicates,Translation rate,Bm3,0.6,-0.2187579462102689,2.1760371282653068e-14
ADS,All duplicates,Translation rate,Bm3,0.7,-0.2295896495517522,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,-0.4,-0.21836634066829663,5.891583517344165e-14
ADS,All duplicates,Translation rate,Bm4,-0.3,-0.23262632436837807,1.6653345369377348e-15
ADS,All duplicates,Translation rate,Bm4,-0.2,-0.23577465362673178,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,-0.1,-0.24605297473512625,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.0,-0.25088630806845963,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.1,-0.26415933170334144,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.2,-0.2744694376528117,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.3,-0.27721108394458027,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.4,-0.29334922575387123,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.5,-0.29618255908720453,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.6,-0.30801589242053784,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm4,0.7,-0.32327261613691927,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,-0.4,-0.3081625916870416,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,-0.3,-0.3176792991035044,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,-0.2,-0.319942542787286,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,-0.1,-0.3295892420537897,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.0,-0.33583088834555824,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.1,-0.3473325183374083,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.2,-0.34642583537082317,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.3,-0.34940586797066014,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.4,-0.3640374898125509,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.5,-0.37657579462102686,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.6,-0.3778325183374083,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm5,0.7,-0.3855839445802771,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,-0.4,-0.3755925020374898,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,-0.3,-0.38057416462917687,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,-0.2,-0.38948533007334957,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,-0.1,-0.385499185004075,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.0,-0.3934074979625102,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.1,-0.40069559902200486,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.2,-0.4120334148329259,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.3,-0.42425020374898126,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.4,-0.42570008149959254,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.5,-0.43436674816625914,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.6,-0.4335334148329258,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm6,0.7,-0.4473667481662591,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,-0.4,-0.44370008149959245,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,-0.3,-0.4442000814995925,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,-0.2,-0.4422000814995925,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,-0.1,-0.4538667481662591,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.0,-0.450963325183374,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.1,-0.46624653626731866,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.2,-0.47170008149959247,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.3,-0.4770150774246129,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.4,-0.4812648736756316,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.5,-0.49103341483292584,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.6,-0.4948533007334963,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm7,0.7,-0.503019967400163,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm8,-0.4,-0.4948667481662592,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm8,-0.3,-0.4980334148329259,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm8,-0.2,-0.49498818255908716,9.992007221626409e-16
ADS,All duplicates,Translation rate,Bm8,-0.1,-0.49970008149959244,9.992007221626409e-16
